,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Guinea,GIN,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,11.441951,11.92308484,11.18096543,11.68958232,10.95410395,9.95072034,8.640008988,8.335072631,7.858633664,7.517344739,7.472693652,7.386569716,6.805781263,6.957850781,7.084180786,7.348816363,8.191618257,8.179411775,6.948610378,6.987780533,6.274438688,6.778314683,5.968920514,9.964696661,12.5681988,14.98158222,14.47549515,18.87341802,17.79314522,19.50189414,16.88354427,15.27602158,15.48190477,15.40232525,17.30373936,16.33524033,16.59379445
"Gambia, The",GMB,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,29.24363517,31.66852679,29.09631648,31.21234785,45.95932336,31.90135083,39.3643396,40.83543109,15.93378463,18.44663192,21.70681061,17.82050924,14.41997473,13.74734875,13.08164902,14.16329715,14.53864606,11.35234288,11.5660047,11.43612074,11.26524352,9.990392632,10.33801227,11.22719835,11.36684189,9.922901591,8.754973953,7.7615571,8.247351628,8.386167654,7.920049784,9.775160094,9.599328207,10.13862681,9.231499105,8.753164948,9.274769761,8.836798403,8.326579387,8.446617063,7.866855086,6.824780047,8.242884235,8.991768097,9.808281818,9.443989335
Guinea-Bissau,GNB,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,19.93948759,21.65601029,22.78155876,24.46672533,25.23569904,22.89337959,24.90482319,18.53475806,21.125844,22.24315725,27.64078699,28.48748226,29.43803753,25.45302664,15.4311543,17.93022292,13.24337742,10.69812009,9.637793828,11.22855887,10.29112109,10.61720274,8.978179566,7.052773338,7.123936658,6.407647901,6.558564679,7.017767712,9.277504105,10.78213078,18.57200964,14.62933004,14.38036765,16.48656624,14.18106972,14.61267915,11.20512019,10.66711169,8.826273034,8.810433808,9.200918873,8.665383532,9.771437151,7.122181967,13.82785134,11.32588431,9.822291822,9.296819821,12.62352003,14.7836396,16.51498605,,
Equatorial Guinea,GNQ,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.736064929,7.262768228,7.650202356,6.647646846,11.12670536,11.67932086,11.77534904,11.57493309,15.40494225,15.88594502,21.78350878,25.20850662,23.69493699,23.52783741,25.46067199,29.49431389,25.24627063,23.65728779
Greece,GRC,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,12.29120625,11.68614246,12.15833803,11.59431682,11.95527356,11.93648383,11.98393827,13.30594856,13.19476345,12.81002754,12.63642559,12.43191592,11.97254236,11.06791457,13.63176096,14.85457021,14.57262342,15.43277577,15.22391168,15.64266875,15.62606417,17.17661735,17.40332622,17.99419233,18.5488105,19.28100453,18.27927151,18.62165947,16.38054188,17.39472043,17.48304791,16.49008559,15.94841873,16.59906291,15.98490098,17.79269427,17.60782618,17.68268123,17.49751805,17.98007303,18.26000382,18.71497452,19.22731317,18.9588538,19.15502267,20.02023295,20.15548286,20.52028343,20.72113194,23.30901252,22.35690747,22.09641767,22.26069297,20.72379436,20.5865958,20.64952587,20.61262606,20.49330163,19.77554833,20.10860817,22.85697178,21.63105778,19.30217656
Grenada,GRD,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland,GRL,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.61992871,46.25825419,45.85012305,45.3577246,46.10403926,47.98794415,48.59910933,46.81488848,46.68993415,45.77713095,47.85304553,45.84038618,44.19881288,42.34376115,42.4119306,43.14239665,43.79352089,43.73311121,45.11475184,
Guatemala,GTM,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,7.656190845,7.718028022,6.750612102,6.604371239,6.897083127,7.353162637,7.550154598,7.746818025,7.159267308,7.840737311,7.951680672,7.018339379,7.457288345,6.484508544,6.534872894,6.865245893,6.810528174,6.468387685,7.159094417,7.069799581,7.958165687,7.900086858,7.743489999,7.602209609,7.665258631,6.953550631,7.096224226,7.902433694,7.981504735,7.895425786,6.584213355,5.42256645,6.424883045,6.356311222,5.573249572,5.509959153,5.080309094,4.997301373,5.677461807,6.321636149,7.00261474,10.21956817,9.820932786,9.752416094,8.90663133,8.613525103,8.506969389,8.798687608,9.161345191,10.34563022,10.64624762,10.35848308,10.51350307,11.28794861,11.25538493,11.08810853,10.44035279,10.57282301,11.12025855,11.10700482,11.46838235,11.31288833,11.51854942
Guam,GUM,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,11.44619602,11.92718142,11.54997008,12.14736143,13.95627433,15.00689655,15.20061728,15.65953445,15.21218716,15.86442038,16.97162061,18.02871831,19.50609044,24.76736973,16.98963025,19.61263158,28.17533668,25.78465369,23.34937288,26.24236483,24.20424403,29.05447896,25.79529737,27.11171662,18.09981851,18.05128205,31.47465583,27.39568266,28.10536801,16.46660212,13.61634205,14.92326669,16.75118757,15.1968742,15.4916245,15.00628662,16.21351183,17.53744962,18.43743647,18.97602483,24.67210605,25.08069478,25.72755157,28.00870585,27.1793843,26.914049,,,,,,,,,,,,,,,,,
High income,HIC,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,16.61293609,16.959996,16.86849864,16.49843912,17.02261866,18.13164625,17.718732,17.56238036,17.42366139,17.29702742,17.66285593,17.76585147,18.22333839,18.08096811,17.49947293,17.49024559,17.55113673,17.54799809,17.12761107,16.93485014,17.27828079,17.55867951,17.69826902,17.45346844,17.08322188,16.94343417,16.84223683,16.52664316,16.49759646,16.53276558,16.36796722,16.79036462,17.27724044,17.62272904,17.56017509,17.48359257,17.38151475,17.38267427,17.92668955,19.18379217,18.86578517,18.55133677,18.27953889,18.12827999,17.95804054,17.5990837,17.52208762,17.28986169,17.29295503,17.42446612,18.83422887,18.41587771,
"Hong Kong SAR, China",HKG,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,7.819183309,6.317907445,5.732704041,5.447396183,5.4256393,5.174514441,5.699481865,6.022617124,6.199721769,5.772495756,5.656539427,5.254675612,5.29599851,5.190311419,5.82557155,5.995281212,5.445246691,5.579662682,5.699330862,5.507094622,5.620426267,6.823445368,7.239611234,7.390890138,6.780741397,7.005407582,6.978862803,6.280112471,6.114882551,6.329231882,6.836644105,7.128505778,7.624174544,7.476289191,7.541848877,8.026945343,8.144330815,8.043869162,9.024718785,9.611989928,9.367768697,10.20374797,10.63552297,10.99310956,10.35377984,9.246065327,8.769542176,8.418385273,8.668704359,9.191650419,8.859323595,8.711455054,9.096938282,9.286420787,9.478563101,9.642869056,9.956363893,9.830272171,9.925129495,10.8764361,12.74582899,12.67757745,14.32975189
Honduras,HND,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,11.02338746,11.51038742,10.7027724,10.72647489,11.15973742,10.02654084,10.3645786,10.03176726,9.972170686,11.15269378,11.47994467,11.96990424,12.01743537,10.19178138,11.69647173,12.36654804,12.90801235,12.48876947,6.731795376,6.954864247,8.190193849,8.914672879,8.883152158,9.013341384,8.910930042,9.02783445,9.572320757,9.538776736,9.510423452,9.362820271,8.007542097,7.157429879,7.987499442,7.491498069,7.121629527,6.815257134,7.378622406,7.186896111,8.256356833,9.479798543,13.40847337,14.68741054,14.97554321,14.9208292,15.01075801,15.5226142,15.00378112,16.60237396,17.11482759,18.69973827,17.92643157,16.06436839,16.20178304,16.73381325,15.33231155,14.30524677,14.11393609,13.49841646,13.46225149,13.4889921,14.97419646,14.62001526,14.20822069
Heavily indebted poor countries (HIPC),HPC,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,11.66196395,12.66807962,13.12692778,11.47487717,10.81997218,10.9772712,11.39081064,12.81976953,12.52864467,11.17728628,10.35874061,10.13175311,10.02711681,10.79385977,10.80105205,10.23730319,11.16332912,11.16260554,11.69418987,11.93151877,11.51115044,11.06484136,11.47845845,10.920107,10.9730483,10.50355445,11.24114946,10.9058483,10.91839953,11.09768198,11.14483522,10.95901554,10.69180691,11.00558556,11.14543281,11.73572584,11.99231274,12.21428208
Croatia,HRV,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.26896443,22.94809336,22.24593705,23.18899533,24.10292666,22.17782449,20.14244183,19.92803156,19.34347436,19.42493321,19.3041338,19.22010747,19.98968164,19.61521392,21.55321446,21.58511155,21.82278759,21.83636293,21.68958932,22.00426052,21.28231271,20.81684328,20.69668489,20.73685152,20.69372704,24.01631997,22.22773654,20.46086254
Haiti,HTI,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.982877539,7.361012719,7.834096647,7.910792805,7.336054082,6.598308473,6.843192962,7.675621202,8.144056907,6.985081516,7.278407325,6.552413711,7.439537452,7.191184726,7.664002538,8.257802913,8.209290174,7.897687461,8.263430719,7.191351147,7.312055571,7.472955798,6.904137935
Hungary,HUN,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.91924024,25.75103304,27.72710912,25.47385387,22.86957745,21.63329147,21.25536529,20.91576239,21.25725647,21.19729043,21.08325378,21.8644478,23.01394913,22.02186645,22.12260908,21.99107437,20.77831635,21.37403292,22.01929913,21.4003933,20.59730673,19.95598385,19.72300715,19.99449042,19.7138882,19.96110606,20.19282003,19.69256484,20.0857248,21.32598083,20.83897549,20.23279075
IBRD only,IBD,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,11.59162906,11.96059672,11.79849281,12.09668422,11.25807174,11.38948916,11.88380337,11.39852936,11.57010317,11.78894936,12.18822599,12.95672936,12.97737923,12.58344046,12.95092907,13.74880333,13.99945238,13.61773767,13.99448253,13.79532966,13.47548246,13.96266335,14.51006811,14.30986956,13.87214623,14.21735096,14.54857725,14.28534602,14.04813906,14.77403168,14.58363706,13.55601578,12.92890549,14.15818555,13.90200391,14.32748454,14.00987349,14.42714031,14.60522548,14.42584185,14.19554646,14.4543837,14.41405283,14.24025021,13.86497718,13.90924054,13.96784352,13.98534697,14.24105645,15.17428078,14.69553664,14.92484145,15.13052577,15.33865628,15.29315718,15.46396009,15.53925336,15.47859272,15.46384913,15.62948878,16.31281518,15.11334206,
IDA & IBRD total,IBT,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,11.08060687,11.40181735,11.24160271,11.43992894,10.96011953,11.08139889,11.65163073,11.23262292,11.45283766,11.60679715,11.82565817,12.67327115,12.79203176,12.41851091,12.63300735,13.33986208,13.61391748,13.31082416,13.69977085,13.57754519,13.32251412,13.10215596,13.6716024,13.76314336,13.55734336,13.89894801,14.35715883,14.14204665,13.83946937,14.5209209,14.30137538,13.35068905,12.86428638,14.0075104,13.70140241,14.0529011,13.72395062,14.0744349,14.22917998,14.01168411,13.77132005,14.01207494,13.93619078,13.79741429,13.5350802,13.5364869,13.58036809,13.71874552,13.934623,14.7937828,14.3692106,14.60718519,14.80473446,14.97424371,14.90688431,15.04071141,15.09672417,15.04748223,15.06005518,15.20587815,15.90497559,14.77764673,
IDA total,IDA,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,8.588662395,9.017613673,10.20973642,11.29331387,11.55300826,12.96864175,13.23672952,12.2315322,12.30979102,11.66042869,11.98405459,12.5864564,12.60281775,11.40938521,10.86963292,10.5126113,9.85633522,10.00311836,9.630413942,9.36582213,9.351791223,9.207722012,9.408824469,10.37158138,9.739462948,9.652922817,10.99320772,10.68474092,10.80035592,10.73722535,10.10628253,10.1209323,9.91328831,9.81689085,9.793675716,9.68183736,9.428132601,9.642323723,9.606928959,10.6498443,9.970346728,9.740062005
IDA blend,IDB,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,6.055306191,7.023311861,8.262571566,9.584094909,9.363982839,11.56090396,12.41400449,13.95098288,14.40708236,13.14494556,13.24887228,13.67694059,14.5027233,12.26045956,11.40610173,11.46182188,10.23140252,10.02480775,9.529320503,8.346389572,7.731289487,7.245035076,7.053117617,8.116041739,7.487773629,8.215253846,10.44932625,10.45778575,10.36928147,10.195214,9.958345632,10.01751416,9.549550549,9.131634742,9.288862554,9.366507638,8.932161266,9.216987711,8.992036259,10.95298762,9.408737088,
Indonesia,IDN,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,11.55817529,11.78472665,6.239233016,7.114809274,7.124132614,5.608603965,8.800253245,7.372021703,7.459340869,7.321559971,8.77245509,9.286492375,9.070990359,10.60206711,7.853940979,9.916551315,10.28338301,10.92700427,11.68952783,11.65762176,10.3160475,10.71297684,11.45631752,10.9600584,10.47776803,12.0354769,11.24247776,9.424605162,8.97633296,9.389375942,9.534441188,9.13808825,9.51626588,9.023312202,8.114181451,7.829064049,7.566958586,6.842805066,5.693507793,6.604456942,6.531994973,6.88905937,7.257458338,8.129486264,8.321868006,8.109507721,8.627168802,8.346469679,8.42378092,9.589178147,9.005914993,9.05867718,9.248788371,9.517719963,9.425025719,9.74941377,9.52781009,9.120571152,9.021231804,8.808471291,9.655750531,9.24500472,7.661111844
IDA only,IDX,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.32226014,12.03720316,11.67346281,11.19846157,10.84585458,10.18996777,9.991510844,10.45162439,10.13643703,10.53768936,10.98283856,11.12926857,11.67015904,12.64286828,12.02930182,11.26917926,11.79693082,11.19645958,11.55099101,11.55377401,10.25065962,10.14267743,10.22934008,10.49172828,10.28527097,9.986811641,9.87507701,10.04131546,10.16039654,10.48301735,10.52212404,10.37966116
Isle of Man,IMN,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,6.573491989,6.894665732,7.779581989,8.705040986,8.042522933,8.787682235,8.506790168,8.121171791,8.398192366,8.549685001,8.947244134,9.673793144,9.334214959,8.407361533,8.640640884,9.487656216,9.779753316,9.209771941,9.439608621,9.894732025,9.651880609,9.626165893,10.17257278,10.09112099,10.35591089,10.93019263,11.55025711,11.92901342,11.60436023,11.5637623,11.2854919,11.07872625,10.91504648,11.00266504,10.43581347,10.54026752,10.33088968,11.0287262,11.90988981,12.17548961,11.94783547,11.76144989,11.31409507,10.87620991,10.40470235,10.3661402,9.802470468,9.862115728,10.53848116,11.45966742,11.00760787,11.08446159,10.68385623,10.29516014,10.44085681,10.42829071,10.30854807,10.76719895,10.82321853,11.00267551,11.61272274,11.18554696,10.48949199
Not classified,INX,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,16.29496445,16.96070357,17.05515578,17.41545824,19.10816234,20.69332914,20.06974825,18.9783732,19.03120062,20.11408395,22.10935407,22.13862475,21.99969247,21.50946301,20.79520644,20.64339094,20.87838858,19.70002717,17.95589268,16.67515796,17.16035963,18.15285192,18.54897219,18.34333031,18.16457288,17.21793453,16.59254951,16.11882924,15.54795156,15.02619874,14.74592044,15.39983062,15.80623226,16.05588001,16.16603796,16.0571073,16.22673677,16.84699942,18.65242503,20.04062855,18.66553785,19.09491922,18.17851266,17.13541586,16.39721993,12.50573807,12.76564612,12.32347349,12.01402702,12.01620321,12.89629591,12.25544288,11.24446187
"Iran, Islamic Rep.",IRN,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,10.51714099,10.46704184,10.27778419,11.11099913,12.50286358,14.36188657,14.82949854,15.25153083,15.75821466,16.72232253,17.39388663,18.68308459,19.2261386,17.27659572,21.07823018,23.84220055,21.43250594,20.34540688,23.32209532,19.76144566,21.02873387,21.45146928,18.4845562,16.23611099,15.11263954,15.90489432,15.24498824,14.35018762,15.03398433,11.98083033,10.84637428,10.27625687,9.714635564,14.23090682,14.35351742,14.25148419,12.36812976,11.59272637,13.04910671,11.81629721,12.93211409,12.87156292,11.7171068,11.41952122,11.23630349,12.07624287,12.46592046,9.477097137,10.05271212,11.18231995,10.80454017,13.20083368,13.32790016,12.97393921,12.82012598,15.56882322,15.78069475,16.06231264,15.80691392,15.30027571,14.43166798,14.23357659,15.09541948
Iraq,IRQ,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,23.52589811,23.55825527,25.40343191,27.35339506,23.01743656,21.21128249,22.0694259,18.34010447,19.72495368,14.74228097,15.54274699,30.37129084,35.14200099,43.38245781,34.28722622,29.52210927,35.85039585,32.2375,32.21457169,29.35186864,10.98227137,16.56780899,7.550621849,4.90345158,2.57697251,2.331686935,2.44204186,8.524108695,17.63769063,11.25869482,11.83871535,15.70629256,19.306199,12.27479534,25.56373683,19.96827339,15.67609018,18.7262408,16.64638706,21.06329271,18.91884485,19.67303978,16.58316567,17.45537994,18.00263662,18.66609857,18.38922825,16.30525167,15.87948985,19.31538644,22.50890872,17.88794977,
Iceland,ISL,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,13.26645092,13.71026125,15.20665194,14.72229137,16.37259621,16.75478769,15.9677073,16.08413087,17.05374539,17.6080178,16.97806474,17.28267085,18.17613502,18.25444588,16.77214364,17.67686559,18.09790632,18.90705129,19.96587912,19.32467402,19.18712997,19.80861326,20.40760224,20.88835567,20.77186019,21.24488398,21.15807546,20.79027917,21.2602388,22.09062323,22.71706822,22.95211342,24.51835105,25.25475119,24.29646642,24.45580034,24.30658239,23.80469594,24.26164298,25.30379921,24.82103861,24.87558834,24.75616613,24.35010654,24.12390602,23.42735463,23.00974929,23.67726419,24.14720819,24.60502212,28.14789316,27.64334216,25.90408886
Israel,ISR,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.7800176,25.82451133,25.4507804,24.93705552,24.44623655,23.24261247,24.29686985,25.36247763,24.74076459,23.60795212,23.12555792,22.58348074,21.93547603,21.90239601,22.16384307,22.01580297,21.88249632,22.1166528,22.1080415,21.9720591,21.90375031,21.9302182,22.07101367,22.35236181,22.06291989,23.29730191,22.0996028,20.87011864
Italy,ITA,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,15.03445743,16.43528033,17.0167555,16.33582042,15.52119626,15.9654599,15.38522293,15.683243,16.26425864,16.34283166,16.54971329,17.86757912,17.94134536,18.33869904,18.13500099,18.2832969,17.97792228,18.70608631,19.10174453,18.91136535,19.60304248,19.69142817,19.53040941,19.38241068,18.691949,17.43477719,17.6164843,17.6828589,17.52846562,17.54721421,17.73602191,18.39983351,18.54599885,18.97542771,19.15935824,19.61449358,19.48377483,19.02764596,19.55993878,20.6786356,20.55298417,19.8160334,19.80806333,19.80720772,19.53901351,19.11034189,19.02656631,18.83009074,18.88086607,18.61866692,20.66766328,19.74989419,19.46029906
Jamaica,JAM,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,7.162710814,7.302238184,7.901479695,8.121624711,8.110931779,8.194124424,7.990809293,8.804426269,9.455270151,10.33544878,11.72902885,12.40642545,13.69606004,16.29164486,17.88162282,18.34717806,20.84631438,20.72910743,20.06475036,19.27705213,20.24260962,20.63351674,21.95292318,20.10810616,16.47165713,14.89082806,14.25214017,13.84773841,14.36174842,12.92284927,13.03616279,11.60153861,9.346569308,10.5141392,9.311929403,9.999221278,11.91985659,13.47818923,14.67749368,13.56323959,13.95777199,14.25696876,14.72814017,14.21590053,12.88566331,14.21125385,13.88983803,14.88756052,16.20602259,16.5386453,16.12006097,15.80484274,16.2770541,15.50035752,14.51828389,13.81600155,13.83993876,13.38277859,13.4379512,13.58214167,16.99422436,16.15504506,16.65092082
Jordan,JOR,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,33.51551481,27.11471611,29.47315478,34.31043257,29.20422354,31.50628193,28.9618811,26.49725736,27.99392575,26.98162996,25.2845347,25.65706039,25.71927137,25.51226551,24.04476477,25.08451657,21.89785065,22.08577901,22.61951208,23.57095892,24.51543285,25.54843984,24.36807016,23.99840784,23.698468,22.91748511,22.69060936,23.18535836,21.2967655,19.5303397,20.63903929,20.60290323,18.37670225,20.92195268,19.24733874,20.06473965,19.11352189,18.26457699,18.22120457,17.82326069,17.25056419,16.94537194,16.74389605,16.37173797,,,
Japan,JPN,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,11.11352414,11.88922108,12.1883527,12.40046395,13.62390155,14.99972871,14.72643523,14.68503579,14.43896752,14.49099465,14.66193417,14.68135894,14.79669618,14.8495499,14.60567986,14.27734457,14.19567238,14.12041466,13.70699322,13.57481706,13.54502837,13.59754074,13.99539203,14.61508487,14.7483119,15.07972857,15.14593732,15.30194166,15.66540677,16.21677357,16.54919141,17.22899051,17.77490678,17.83646959,17.72335483,17.74389332,17.59507536,17.63430875,18.02503032,19.33373931,19.20259624,19.88539928,19.95733251,19.85437013,19.92617736,19.61774414,19.6572481,19.41179555,19.56367433,19.94510592,20.99751355,21.42610761,
Kazakhstan,KAZ,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.20066335,13.89690413,10.68177868,13.58209014,12.91114524,12.3806733,10.78139013,11.54069146,12.07678398,13.41405583,11.60950495,11.25754728,11.61450258,11.24852885,10.18086221,11.05392273,10.18849332,11.66292609,10.81234472,10.4758481,11.5216031,10.17335661,10.68967628,11.63272615,11.63085341,10.53594178,8.321200707,9.132161576,12.74204401,11.42653586,
Kenya,KEN,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,10.95914958,12.02860488,11.60011948,11.47088055,13.84917666,14.84287734,13.72926019,14.12994094,15.20731606,16.43467409,16.25746516,17.98028781,17.63220834,16.45223728,17.03591968,18.32539901,17.4601025,17.20522609,19.51476536,19.19577719,19.80337526,18.58875129,18.43303278,18.42165438,17.38183334,17.46029227,18.31956697,18.56875563,18.40578922,18.05660779,18.6424309,16.77134566,15.68227259,14.47996549,15.15492631,14.84292105,15.18056739,15.53615219,16.24996092,15.75329665,15.05429226,15.97291175,17.07799991,18.13131858,17.86006596,17.38021155,14.3469988,14.62961147,15.67397942,13.55459479,12.95297182,12.68464202,12.27137742,11.842626,11.74249459,12.72668008,12.60976863,12.33507902,12.3486894,12.17079826,12.4776637,12.14686113,12.27186622
Kyrgyz Republic,KGZ,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.80130293,21.9941349,19.73333333,25,21.83783784,21.36786726,20.28498329,18.90392039,19.53843581,18.51807533,17.29567844,17.85444716,19.12050714,20.04140293,17.47575575,18.61920633,16.83100556,18.17262617,17.50985142,17.98733042,17.10302563,17.52070169,18.43155029,18.12707124,18.22744293,20.10585197,18.44699106,17.47333377,17.7553733,17.43415086,17.13017203,17.16970011,16.39524428,19.28711943,17.34445678,
Cambodia,KHM,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,18.83407912,19.11111003,20.34631878,19.60784095,19.34306495,16.11842007,16.56249906,17.50741944,16.35388717,16.06714712,22.55638955,,,,,,,,,,,,,,,,,,,,,,,4.491109789,6.933683501,5.841334127,5.749843143,5.450695658,4.804494136,4.943154789,5.232797916,5.29592179,5.442047894,5.260388817,4.48365412,4.070103745,3.460335507,5.730862562,5.634532192,6.162505464,6.344682164,6.019418186,5.782096548,5.612738352,5.493939062,5.397979837,5.209980457,5.123498321,4.926273171,4.806798236,5.385315633,7.646951099,8.348351388
Kiribati,KIR,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,27.80166962,26.90092684,15.798849,18.00033272,25.30023781,27.0011161,19.30126582,30.79364247,39.24594595,38.88157895,39.4875,37.95,32.03541667,36.15434783,35.35106383,33.94509804,31.81578947,35.5,34.96545455,37.99344262,38.52153846,,,,,,,,,,,,,,67.12511613,65.0555009,65.57701114,65.21649249,61.64736651,62.31160312,64.08863369,61.48133191,70.89109894,62.88941318,68.6700698,66.10882114,74.65228137,79.52400794,67.29271318,,
St. Kitts and Nevis,KNA,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,14.24569828,13.29134902,13.55561629,10.53037608,8.206029471,8.948761126,9.680142576,9.87362972,10.15417331,9.920007231,9.894157191,10.18033741,10.46933946,8.883179853,9.605313093,11.09013999,10.80509646,10.68728135,9.911944185,9.829857757,11.90557104,12.07172165,11.78303478,11.11778625,10.55396717,10.6165118,10.2642306,9.984897015,9.915085959,10.75567334,10.97358247,10.75279682,11.060572,10.74895624,10.27548408,10.03936485,10.38983528,10.21027974,11.40300732,11.0764338,10.90000773,11.75504896,11.74164021,12.15204839,12.38732322,12.86225735,13.37064434,13.44286962,14.04856888,14.66063278,14.20483208,14.37265846,14.68586389,14.97654181,15.22522234,15.08352973,15.24002234,15.41897247,16.05172731,17.07786565,18.03934527,18.16027549,18.73160202
Kuwait,KWT,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,,,,,,13.2176235,13.81733021,15.48165138,15.14195584,15.36905966,13.57302933,12.5416133,13.56557377,13.37821832,7.31969597,11.05534812,11.25869209,14.47189755,14.44316769,11.16699351,11.17297478,14.21741206,19.27144598,21.15924508,20.93789967,22.40175878,26.9698495,22.03765814,26.27243342,25.39724691,38.74924631,76.22212525,55.54964463,35.86434765,33.92276561,32.19660089,27.2613505,26.62734748,30.50148612,26.86347427,21.47913192,23.63084112,25.27523727,22.99820567,19.85590893,15.71045895,13.89402603,14.00557387,13.39683694,18.47902362,17.13040219,14.87813596,15.05963388,16.38683109,17.75546669,24.1917658,25.70600532,24.42126979,23.05434935,25.22176124,,,
